1602,2002,91/06/20,14:39:29,郭 傳,副總經理,02-27410211,"代本公司之子公司太合投資股份有限公司處分台灣固網股份
有限公司股票之事宜.",第 20 款,91/06/20
1602,2002,91/09/05,16:16:12,郭 傳,副總經理,02-27410211,本公司處分富邦證券金融股份有限公司股票之事宜.,第 20 款,91/09/05
1602,2003,92/02/10,18:51:28,郭 傳,副總經理,02-27410211,資金貸與他人之總額達公司最近期財務報表淨值20%以上.,第 23 款,92/01/30
1602,2003,92/02/10,18:51:41,郭 傳,副總經理,02-27410211,資金貸與他人之總額達公司最近期財務報表淨值20%以上,第 23 款,92/01/30
1602,2003,92/02/10,18:51:54,郭 傳,副總經理,02-27410211,資金貸與他人之總額達公司最近期財務報表淨值20%以上,第 23 款,92/01/30
1602,2003,92/02/10,18:52:11,郭 傳,副總經理,02-27410211,資金貸與他人之總額達公司最近期財務報表淨值20%以上,第 23 款,92/01/30
1602,2003,92/02/10,18:52:33,郭 傳,副總經理,02-27410211,資金貸與他人之總額達公司最近期財務報表淨值20%以上,第 23 款,92/01/30
1602,2003,92/02/10,18:52:43,郭 傳,副總經理,02-27410211,資金貸與他人之總額達公司最近期財務報表淨值20%以上,第 23 款,92/01/30
1602,2003,92/02/10,18:52:53,郭 傳,副總經理,02-27410211,資金貸與他人之總額達公司最近期財務報表淨值20%以上,第 23 款,92/01/30
1602,2003,92/02/10,18:53:03,郭 傳,副總經理,02-27410211,資金貸與他人之總額達公司最近期財務報表淨值20%以上,第 23 款,92/01/30
1602,2003,92/02/10,18:53:16,郭 傳,副總經理,02-27410211,資金貸與他人之總額達公司最近期財務報表淨值20%以上,第 23 款,92/01/30
1602,2003,92/02/10,18:53:26,郭 傳,副總經理,02-27410211,資金貸與他人之總額達公司最近期財務報表淨值20%以上,第 23 款,92/01/30
1602,2003,92/03/11,10:41:36,郭 傳,副總經理,02-27410211,更正92.2.10.公告,第 23 款,92/01/30
1602,2003,92/03/11,10:42:12,郭 傳,副總經理,02-27410211,更正92.2.10.公告,第 23 款,92/01/30
1602,2003,92/03/11,10:42:26,郭 傳,副總經理,02-27410211,更正92.2.10.公告,第 23 款,92/01/30
1602,2003,92/03/11,10:42:43,郭 傳,副總經理,02-27410211,更正92.2.10.公告,第 23 款,92/01/30
1602,2003,92/03/11,10:42:55,郭 傳,副總經理,02-27410211,更正92.2.10.公告,第 23 款,92/01/30
1602,2003,92/03/11,10:43:15,郭 傳,副總經理,02-27410211,更正92.2.10.公告,第 23 款,92/01/30
